patch_name,parent_scene_id,region_acronym,has_methane,grid_location,split
20240619T050711_003330_EU_1_r01_c00.tif,20240619T050711_003330,EU,1,r01_c00,train
20240619T050711_003330_EU_1_r01_c01.tif,20240619T050711_003330,EU,1,r01_c01,train
20240619T050711_003330_EU_1_r01_c02.tif,20240619T050711_003330,EU,1,r01_c02,train
20240619T050711_003330_EU_1_r01_c03.tif,20240619T050711_003330,EU,1,r01_c03,train
20240619T050711_003330_EU_1_r02_c02.tif,20240619T050711_003330,EU,1,r02_c02,train
20240619T050711_003330_EU_1_r02_c03.tif,20240619T050711_003330,EU,1,r02_c03,train
20240623T064530_003252_EU_1_r00_c00.tif,20240623T064530_003252,EU,1,r00_c00,train
20240623T065329_003254_AS_1_r00_c00.tif,20240623T065329_003254,AS,1,r00_c00,test
20240623T082351_003251_ME_1_r00_c00.tif,20240623T082351_003251,ME,1,r00_c00,train
20240623T095646_003249_ME_1_r00_c00.tif,20240623T095646_003249,ME,1,r00_c00,train
20240624T025623_003265_CM_1_r00_c00.tif,20240624T025623_003265,CM,1,r00_c00,val
20240624T073352_003259_EU_1_r00_c00.tif,20240624T073352_003259,EU,1,r00_c00,train
20240624T073515_003260_EU_1_r00_c00.tif,20240624T073515_003260,EU,1,r00_c00,train
20240624T073538_003261_ME_1_r00_c00.tif,20240624T073538_003261,ME,1,r00_c00,train
20240624T073918_003262_ME_1_r00_c00.tif,20240624T073918_003262,ME,1,r00_c00,train
20240624T073918_003263_ME_1_r00_c00.tif,20240624T073918_003263,ME,1,r00_c00,train
20240624T151739_003256_AM_1_r00_c00.tif,20240624T151739_003256,AM,1,r00_c00,train
20240624T151739_003256_AM_1_r00_c01.tif,20240624T151739_003256,AM,1,r00_c01,train
20240624T151739_003256_AM_1_r01_c00.tif,20240624T151739_003256,AM,1,r01_c00,train
20240624T151739_003256_AM_1_r01_c01.tif,20240624T151739_003256,AM,1,r01_c01,train
20240624T151751_003257_AM_1_r00_c00.tif,20240624T151751_003257,AM,1,r00_c00,train
20240625T020841_003286_CM_1_r00_c00.tif,20240625T020841_003286,CM,1,r00_c00,val
20240625T020904_003290_CM_1_r00_c00.tif,20240625T020904_003290,CM,1,r00_c00,val
20240625T020904_003291_CM_1_r00_c00.tif,20240625T020904_003291,CM,1,r00_c00,val
20240625T020904_003291_CM_1_r00_c01.tif,20240625T020904_003291,CM,1,r00_c01,val
20240625T020904_003291_CM_1_r01_c00.tif,20240625T020904_003291,CM,1,r01_c00,val
20240625T020904_003291_CM_1_r01_c01.tif,20240625T020904_003291,CM,1,r01_c01,val
20240625T020904_003292_CM_1_r00_c00.tif,20240625T020904_003292,CM,1,r00_c00,val
20240625T020904_003293_CM_1_r00_c00.tif,20240625T020904_003293,CM,1,r00_c00,val
20240625T020940_003294_CM_1_r00_c00.tif,20240625T020940_003294,CM,1,r00_c00,val
20240625T020940_003295_CM_1_r00_c00.tif,20240625T020940_003295,CM,1,r00_c00,val
20240625T020940_003295_CM_1_r00_c01.tif,20240625T020940_003295,CM,1,r00_c01,val
20240625T020940_003295_CM_1_r01_c00.tif,20240625T020940_003295,CM,1,r01_c00,val
20240625T020940_003295_CM_1_r01_c01.tif,20240625T020940_003295,CM,1,r01_c01,val
20240625T051339_003283_ST_1_r00_c00.tif,20240625T051339_003283,ST,1,r00_c00,train
20240625T051438_003284_ST_1_r00_c00.tif,20240625T051438_003284,ST,1,r00_c00,train
20240625T051438_003284_ST_1_r00_c01.tif,20240625T051438_003284,ST,1,r00_c01,train
20240625T051438_003284_ST_1_r01_c00.tif,20240625T051438_003284,ST,1,r01_c00,train
20240625T051438_003284_ST_1_r01_c01.tif,20240625T051438_003284,ST,1,r01_c01,train
20240625T051438_003285_ST_1_r00_c00.tif,20240625T051438_003285,ST,1,r00_c00,train
20240625T064958_003275_ME_1_r00_c00.tif,20240625T064958_003275,ME,1,r00_c00,train
20240625T065010_003276_ME_1_r00_c00.tif,20240625T065010_003276,ME,1,r00_c00,train
20240625T065010_003277_ME_1_r00_c00.tif,20240625T065010_003277,ME,1,r00_c00,train
20240625T065021_003278_ME_1_r00_c00.tif,20240625T065021_003278,ME,1,r00_c00,train
20240625T065021_003279_ME_1_r00_c00.tif,20240625T065021_003279,ME,1,r00_c00,train
20240625T065045_003280_ME_0_r00_c00.tif,20240625T065045_003280,ME,0,r00_c00,train
20240625T065045_003280_ME_0_r00_c03.tif,20240625T065045_003280,ME,0,r00_c03,train
20240625T065045_003280_ME_0_r01_c00.tif,20240625T065045_003280,ME,0,r01_c00,train
20240625T065045_003280_ME_0_r01_c03.tif,20240625T065045_003280,ME,0,r01_c03,train
20240625T065045_003280_ME_0_r02_c00.tif,20240625T065045_003280,ME,0,r02_c00,train
20240625T065045_003280_ME_0_r02_c03.tif,20240625T065045_003280,ME,0,r02_c03,train
20240625T065045_003280_ME_0_r03_c00.tif,20240625T065045_003280,ME,0,r03_c00,train
20240625T065045_003280_ME_0_r03_c03.tif,20240625T065045_003280,ME,0,r03_c03,train
20240625T065045_003280_ME_1_r00_c01.tif,20240625T065045_003280,ME,1,r00_c01,train
20240625T065045_003280_ME_1_r00_c02.tif,20240625T065045_003280,ME,1,r00_c02,train
20240625T065045_003280_ME_1_r01_c01.tif,20240625T065045_003280,ME,1,r01_c01,train
20240625T065045_003280_ME_1_r01_c02.tif,20240625T065045_003280,ME,1,r01_c02,train
20240625T065045_003280_ME_1_r02_c01.tif,20240625T065045_003280,ME,1,r02_c01,train
20240625T065045_003280_ME_1_r02_c02.tif,20240625T065045_003280,ME,1,r02_c02,train
20240625T065045_003280_ME_1_r03_c01.tif,20240625T065045_003280,ME,1,r03_c01,train
20240625T065045_003280_ME_1_r03_c02.tif,20240625T065045_003280,ME,1,r03_c02,train
20240625T065122_003281_ME_1_r00_c00.tif,20240625T065122_003281,ME,1,r00_c00,train
20240625T065122_003282_ME_1_r00_c00.tif,20240625T065122_003282,ME,1,r00_c00,train
20240625T082337_003269_ME_1_r00_c00.tif,20240625T082337_003269,ME,1,r00_c00,train
20240625T082337_003269_ME_1_r00_c01.tif,20240625T082337_003269,ME,1,r00_c01,train
20240625T082337_003269_ME_1_r01_c00.tif,20240625T082337_003269,ME,1,r01_c00,train
20240625T082337_003269_ME_1_r01_c01.tif,20240625T082337_003269,ME,1,r01_c01,train
20240625T082337_003274_ME_1_r00_c00.tif,20240625T082337_003274,ME,1,r00_c00,train
20240625T082349_003270_ME_1_r00_c00.tif,20240625T082349_003270,ME,1,r00_c00,train
20240625T082349_003271_ME_1_r00_c00.tif,20240625T082349_003271,ME,1,r00_c00,train
20240625T082349_003272_ME_1_r00_c00.tif,20240625T082349_003272,ME,1,r00_c00,train
20240625T082349_003272_ME_1_r00_c01.tif,20240625T082349_003272,ME,1,r00_c01,train
20240625T082349_003272_ME_1_r01_c00.tif,20240625T082349_003272,ME,1,r01_c00,train
20240625T082349_003272_ME_1_r01_c01.tif,20240625T082349_003272,ME,1,r01_c01,train
20240625T082349_003273_ME_1_r00_c00.tif,20240625T082349_003273,ME,1,r00_c00,train
20240625T082349_003273_ME_1_r00_c01.tif,20240625T082349_003273,ME,1,r00_c01,train
20240625T082349_003273_ME_1_r01_c00.tif,20240625T082349_003273,ME,1,r01_c00,train
20240625T082349_003273_ME_1_r01_c01.tif,20240625T082349_003273,ME,1,r01_c01,train
20240625T173943_003268_AM_1_r00_c00.tif,20240625T173943_003268,AM,1,r00_c00,train
20240626T060123_003300_ME_1_r00_c00.tif,20240626T060123_003300,ME,1,r00_c00,train
20240626T060123_003300_ME_1_r00_c01.tif,20240626T060123_003300,ME,1,r00_c01,train
20240626T060123_003300_ME_1_r01_c00.tif,20240626T060123_003300,ME,1,r01_c00,train
20240626T060123_003300_ME_1_r01_c01.tif,20240626T060123_003300,ME,1,r01_c01,train
20240626T060135_003301_ME_1_r00_c00.tif,20240626T060135_003301,ME,1,r00_c00,train
20240627T064756_003362_ME_1_r00_c00.tif,20240627T064756_003362,ME,1,r00_c00,train
20240627T160544_003332_AM_1_r00_c00.tif,20240627T160544_003332,AM,1,r00_c00,train
20240627T160655_003334_AM_1_r00_c00.tif,20240627T160655_003334,AM,1,r00_c00,train
20240628T060014_003364_ME_1_r00_c00.tif,20240628T060014_003364,ME,1,r00_c00,train
20240701T145112_003312_SA_1_r00_c00.tif,20240701T145112_003312,SA,1,r00_c00,test
20240701T145112_003312_SA_1_r00_c01.tif,20240701T145112_003312,SA,1,r00_c01,test
20240701T145112_003312_SA_1_r01_c00.tif,20240701T145112_003312,SA,1,r01_c00,test
20240701T145112_003312_SA_1_r01_c01.tif,20240701T145112_003312,SA,1,r01_c01,test
20240701T162527_003313_SA_0_r00_c00.tif,20240701T162527_003313,SA,0,r00_c00,test
20240701T162527_003313_SA_0_r00_c01.tif,20240701T162527_003313,SA,0,r00_c01,test
20240701T162527_003313_SA_0_r01_c00.tif,20240701T162527_003313,SA,0,r01_c00,test
20240701T162527_003313_SA_0_r02_c00.tif,20240701T162527_003313,SA,0,r02_c00,test
20240701T162527_003313_SA_0_r02_c03.tif,20240701T162527_003313,SA,0,r02_c03,test
20240701T162527_003313_SA_0_r03_c00.tif,20240701T162527_003313,SA,0,r03_c00,test
20240701T162527_003313_SA_0_r03_c01.tif,20240701T162527_003313,SA,0,r03_c01,test
20240701T162527_003313_SA_0_r03_c02.tif,20240701T162527_003313,SA,0,r03_c02,test
20240701T162527_003313_SA_0_r03_c03.tif,20240701T162527_003313,SA,0,r03_c03,test
20240701T162527_003313_SA_1_r01_c01.tif,20240701T162527_003313,SA,1,r01_c01,test
20240701T162527_003313_SA_1_r01_c02.tif,20240701T162527_003313,SA,1,r01_c02,test
20240701T162527_003313_SA_1_r02_c01.tif,20240701T162527_003313,SA,1,r02_c01,test
20240701T162527_003313_SA_1_r02_c02.tif,20240701T162527_003313,SA,1,r02_c02,test
20240702T042711_003317_ME_1_r00_c00.tif,20240702T042711_003317,ME,1,r00_c00,train
20240703T131452_003321_SA_1_r00_c00.tif,20240703T131452_003321,SA,1,r00_c00,test
20240703T131452_003321_SA_1_r00_c01.tif,20240703T131452_003321,SA,1,r00_c01,test
20240703T131452_003321_SA_1_r01_c00.tif,20240703T131452_003321,SA,1,r01_c00,test
20240703T131452_003321_SA_1_r01_c01.tif,20240703T131452_003321,SA,1,r01_c01,test
20240703T131452_003324_SA_1_r00_c00.tif,20240703T131452_003324,SA,1,r00_c00,test
20240703T131452_003324_SA_1_r00_c01.tif,20240703T131452_003324,SA,1,r00_c01,test
20240703T131452_003324_SA_1_r01_c00.tif,20240703T131452_003324,SA,1,r01_c00,test
20240703T131452_003324_SA_1_r01_c01.tif,20240703T131452_003324,SA,1,r01_c01,test
20240703T131504_003318_SA_1_r00_c00.tif,20240703T131504_003318,SA,1,r00_c00,test
20240703T131504_003319_SA_1_r00_c00.tif,20240703T131504_003319,SA,1,r00_c00,test
20240703T131504_003320_SA_0_r00_c00.tif,20240703T131504_003320,SA,0,r00_c00,test
20240703T131504_003320_SA_0_r00_c03.tif,20240703T131504_003320,SA,0,r00_c03,test
20240703T131504_003320_SA_0_r01_c00.tif,20240703T131504_003320,SA,0,r01_c00,test
20240703T131504_003320_SA_0_r01_c03.tif,20240703T131504_003320,SA,0,r01_c03,test
20240703T131504_003320_SA_0_r02_c00.tif,20240703T131504_003320,SA,0,r02_c00,test
20240703T131504_003320_SA_0_r02_c03.tif,20240703T131504_003320,SA,0,r02_c03,test
20240703T131504_003320_SA_0_r03_c00.tif,20240703T131504_003320,SA,0,r03_c00,test
20240703T131504_003320_SA_0_r03_c01.tif,20240703T131504_003320,SA,0,r03_c01,test
20240703T131504_003320_SA_0_r03_c02.tif,20240703T131504_003320,SA,0,r03_c02,test
20240703T131504_003320_SA_0_r03_c03.tif,20240703T131504_003320,SA,0,r03_c03,test
20240703T131504_003320_SA_1_r00_c01.tif,20240703T131504_003320,SA,1,r00_c01,test
20240703T131504_003320_SA_1_r00_c02.tif,20240703T131504_003320,SA,1,r00_c02,test
20240703T131504_003320_SA_1_r01_c01.tif,20240703T131504_003320,SA,1,r01_c01,test
20240703T131504_003320_SA_1_r01_c02.tif,20240703T131504_003320,SA,1,r01_c02,test
20240703T131504_003320_SA_1_r02_c01.tif,20240703T131504_003320,SA,1,r02_c01,test
20240703T131504_003320_SA_1_r02_c02.tif,20240703T131504_003320,SA,1,r02_c02,test
20240703T145156_003325_SA_0_r00_c00.tif,20240703T145156_003325,SA,0,r00_c00,test
20240703T145156_003325_SA_0_r00_c03.tif,20240703T145156_003325,SA,0,r00_c03,test
20240703T145156_003325_SA_0_r01_c00.tif,20240703T145156_003325,SA,0,r01_c00,test
20240703T145156_003325_SA_0_r01_c03.tif,20240703T145156_003325,SA,0,r01_c03,test
20240703T145156_003325_SA_0_r02_c00.tif,20240703T145156_003325,SA,0,r02_c00,test
20240703T145156_003325_SA_0_r02_c03.tif,20240703T145156_003325,SA,0,r02_c03,test
20240703T145156_003325_SA_0_r03_c00.tif,20240703T145156_003325,SA,0,r03_c00,test
20240703T145156_003325_SA_0_r03_c03.tif,20240703T145156_003325,SA,0,r03_c03,test
20240703T145156_003325_SA_1_r00_c01.tif,20240703T145156_003325,SA,1,r00_c01,test
20240703T145156_003325_SA_1_r00_c02.tif,20240703T145156_003325,SA,1,r00_c02,test
20240703T145156_003325_SA_1_r01_c01.tif,20240703T145156_003325,SA,1,r01_c01,test
20240703T145156_003325_SA_1_r01_c02.tif,20240703T145156_003325,SA,1,r01_c02,test
20240703T145156_003325_SA_1_r02_c01.tif,20240703T145156_003325,SA,1,r02_c01,test
20240703T145156_003325_SA_1_r02_c02.tif,20240703T145156_003325,SA,1,r02_c02,test
20240703T145156_003325_SA_1_r03_c01.tif,20240703T145156_003325,SA,1,r03_c01,test
20240703T145156_003325_SA_1_r03_c02.tif,20240703T145156_003325,SA,1,r03_c02,test
20240719T135301_003340_ME_1_r00_c00.tif,20240719T135301_003340,ME,1,r00_c00,train
20240719T165816_003339_ME_1_r00_c00.tif,20240719T165816_003339,ME,1,r00_c00,train
20240720T155223_003342_SA_1_r00_c00.tif,20240720T155223_003342,SA,1,r00_c00,test
20240720T155235_003344_SA_1_r00_c00.tif,20240720T155235_003344,SA,1,r00_c00,test
20240721T104340_003348_AS_1_r00_c00.tif,20240721T104340_003348,AS,1,r00_c00,test
20240722T112812_003353_ME_1_r00_c00.tif,20240722T112812_003353,ME,1,r00_c00,train
20240722T112859_003354_ME_1_r00_c00.tif,20240722T112859_003354,ME,1,r00_c00,train
20240722T112911_003355_ME_1_r00_c00.tif,20240722T112911_003355,ME,1,r00_c00,train
20240722T130241_003352_ME_1_r00_c00.tif,20240722T130241_003352,ME,1,r00_c00,train
20240722T143518_003350_ME_1_r00_c00.tif,20240722T143518_003350,ME,1,r00_c00,train
20240722T143518_003351_ME_1_r00_c00.tif,20240722T143518_003351,ME,1,r00_c00,train
20240728T095147_003382_ME_1_r00_c00.tif,20240728T095147_003382,ME,1,r00_c00,train
20240728T095147_003383_ME_1_r00_c00.tif,20240728T095147_003383,ME,1,r00_c00,train
20240728T095246_003384_ST_0_r00_c02.tif,20240728T095246_003384,ST,0,r00_c02,train
20240728T095246_003384_ST_0_r00_c03.tif,20240728T095246_003384,ST,0,r00_c03,train
20240728T095246_003384_ST_0_r02_c03.tif,20240728T095246_003384,ST,0,r02_c03,train
20240728T095246_003384_ST_0_r03_c00.tif,20240728T095246_003384,ST,0,r03_c00,train
20240728T095246_003384_ST_0_r03_c01.tif,20240728T095246_003384,ST,0,r03_c01,train
20240728T095246_003384_ST_0_r03_c02.tif,20240728T095246_003384,ST,0,r03_c02,train
20240728T095246_003384_ST_0_r03_c03.tif,20240728T095246_003384,ST,0,r03_c03,train
20240728T095246_003384_ST_1_r01_c01.tif,20240728T095246_003384,ST,1,r01_c01,train
20240728T095246_003384_ST_1_r01_c02.tif,20240728T095246_003384,ST,1,r01_c02,train
20240728T095246_003384_ST_1_r01_c03.tif,20240728T095246_003384,ST,1,r01_c03,train
20240728T095246_003384_ST_1_r02_c00.tif,20240728T095246_003384,ST,1,r02_c00,train
20240728T095246_003384_ST_1_r02_c01.tif,20240728T095246_003384,ST,1,r02_c01,train
20240728T095246_003384_ST_1_r02_c02.tif,20240728T095246_003384,ST,1,r02_c02,train
20240728T095246_003385_ST_1_r00_c00.tif,20240728T095246_003385,ST,1,r00_c00,train
20240728T095246_003385_ST_1_r00_c01.tif,20240728T095246_003385,ST,1,r00_c01,train
20240728T095246_003385_ST_1_r01_c00.tif,20240728T095246_003385,ST,1,r01_c00,train
20240728T095246_003385_ST_1_r01_c01.tif,20240728T095246_003385,ST,1,r01_c01,train
20240728T095246_003386_ST_1_r00_c00.tif,20240728T095246_003386,ST,1,r00_c00,train
20240728T095246_003386_ST_1_r00_c01.tif,20240728T095246_003386,ST,1,r00_c01,train
20240728T095246_003386_ST_1_r00_c02.tif,20240728T095246_003386,ST,1,r00_c02,train
20240728T095246_003386_ST_1_r00_c03.tif,20240728T095246_003386,ST,1,r00_c03,train
20240728T095246_003386_ST_1_r00_c04.tif,20240728T095246_003386,ST,1,r00_c04,train
20240728T095246_003386_ST_1_r01_c00.tif,20240728T095246_003386,ST,1,r01_c00,train
20240728T095246_003386_ST_1_r01_c01.tif,20240728T095246_003386,ST,1,r01_c01,train
20240728T095246_003386_ST_1_r01_c02.tif,20240728T095246_003386,ST,1,r01_c02,train
20240728T095246_003386_ST_1_r01_c03.tif,20240728T095246_003386,ST,1,r01_c03,train
20240728T095246_003386_ST_1_r01_c04.tif,20240728T095246_003386,ST,1,r01_c04,train
20240728T095246_003387_ST_0_r00_c00.tif,20240728T095246_003387,ST,0,r00_c00,train
20240728T095246_003387_ST_0_r00_c01.tif,20240728T095246_003387,ST,0,r00_c01,train
20240728T095246_003387_ST_0_r00_c02.tif,20240728T095246_003387,ST,0,r00_c02,train
20240728T095246_003387_ST_0_r00_c03.tif,20240728T095246_003387,ST,0,r00_c03,train
20240728T095246_003387_ST_0_r01_c00.tif,20240728T095246_003387,ST,0,r01_c00,train
20240728T095246_003387_ST_0_r01_c03.tif,20240728T095246_003387,ST,0,r01_c03,train
20240728T095246_003387_ST_0_r02_c03.tif,20240728T095246_003387,ST,0,r02_c03,train
20240728T095246_003387_ST_0_r03_c00.tif,20240728T095246_003387,ST,0,r03_c00,train
20240728T095246_003387_ST_0_r03_c01.tif,20240728T095246_003387,ST,0,r03_c01,train
20240728T095246_003387_ST_0_r03_c02.tif,20240728T095246_003387,ST,0,r03_c02,train
20240728T095246_003387_ST_0_r03_c03.tif,20240728T095246_003387,ST,0,r03_c03,train
20240728T095246_003387_ST_1_r01_c01.tif,20240728T095246_003387,ST,1,r01_c01,train
20240728T095246_003387_ST_1_r01_c02.tif,20240728T095246_003387,ST,1,r01_c02,train
20240728T095246_003387_ST_1_r02_c00.tif,20240728T095246_003387,ST,1,r02_c00,train
20240728T095246_003387_ST_1_r02_c01.tif,20240728T095246_003387,ST,1,r02_c01,train
20240728T095246_003387_ST_1_r02_c02.tif,20240728T095246_003387,ST,1,r02_c02,train
20240728T112158_003381_ME_1_r00_c00.tif,20240728T112158_003381,ME,1,r00_c00,train
20240729T090210_003389_ME_1_r00_c00.tif,20240729T090210_003389,ME,1,r00_c00,train
20240729T103728_003388_EU_1_r00_c00.tif,20240729T103728_003388,EU,1,r00_c00,train
20240730T095231_003392_ST_1_r00_c00.tif,20240730T095231_003392,ST,1,r00_c00,train
20240730T095231_003393_ST_1_r00_c00.tif,20240730T095231_003393,ST,1,r00_c00,train
20240730T095231_003394_ST_1_r00_c00.tif,20240730T095231_003394,ST,1,r00_c00,train
20240730T190438_003390_AM_1_r00_c00.tif,20240730T190438_003390,AM,1,r00_c00,train
20240801T081231_003430_ME_1_r00_c00.tif,20240801T081231_003430,ME,1,r00_c00,train
20240801T081411_003435_ME_1_r00_c00.tif,20240801T081411_003435,ME,1,r00_c00,train
20240801T081411_003435_ME_1_r00_c01.tif,20240801T081411_003435,ME,1,r00_c01,train
20240801T081411_003435_ME_1_r01_c00.tif,20240801T081411_003435,ME,1,r01_c00,train
20240801T081411_003435_ME_1_r01_c01.tif,20240801T081411_003435,ME,1,r01_c01,train
20240801T081556_003436_ST_1_r00_c00.tif,20240801T081556_003436,ST,1,r00_c00,train
20240803T190415_003508_AM_1_r00_c00.tif,20240803T190415_003508,AM,1,r00_c00,train
20240803T190427_003507_AM_1_r00_c00.tif,20240803T190427_003507,AM,1,r00_c00,train
20240805T094506_003404_ME_1_r00_c00.tif,20240805T094506_003404,ME,1,r00_c00,train
20240805T155250_003403_AM_1_r00_c00.tif,20240805T155250_003403,AM,1,r00_c00,train
20240805T172803_003402_AM_1_r00_c00.tif,20240805T172803_003402,AM,1,r00_c00,train
20240805T172803_003402_AM_1_r00_c01.tif,20240805T172803_003402,AM,1,r00_c01,train
20240805T172803_003402_AM_1_r01_c00.tif,20240805T172803_003402,AM,1,r01_c00,train
20240805T172803_003402_AM_1_r01_c01.tif,20240805T172803_003402,AM,1,r01_c01,train
20240806T072253_003414_ME_1_r00_c00.tif,20240806T072253_003414,ME,1,r00_c00,train
20240806T085622_003410_ME_1_r00_c00.tif,20240806T085622_003410,ME,1,r00_c00,train
20240806T085622_003411_ME_1_r00_c00.tif,20240806T085622_003411,ME,1,r00_c00,train
20240806T085622_003412_ME_1_r00_c00.tif,20240806T085622_003412,ME,1,r00_c00,train
20240806T085622_003413_ME_1_r00_c00.tif,20240806T085622_003413,ME,1,r00_c00,train
20240806T085622_003413_ME_1_r00_c01.tif,20240806T085622_003413,ME,1,r00_c01,train
20240806T085622_003413_ME_1_r01_c00.tif,20240806T085622_003413,ME,1,r01_c00,train
20240806T085622_003413_ME_1_r01_c01.tif,20240806T085622_003413,ME,1,r01_c01,train
20240807T063606_003419_ME_1_r00_c00.tif,20240807T063606_003419,ME,1,r00_c00,train
20240807T063606_003420_ME_1_r00_c00.tif,20240807T063606_003420,ME,1,r00_c00,train
20240807T063606_003420_ME_1_r00_c01.tif,20240807T063606_003420,ME,1,r00_c01,train
20240807T063606_003420_ME_1_r01_c00.tif,20240807T063606_003420,ME,1,r01_c00,train
20240807T063606_003420_ME_1_r01_c01.tif,20240807T063606_003420,ME,1,r01_c01,train
20240807T063753_003421_ME_1_r00_c00.tif,20240807T063753_003421,ME,1,r00_c00,train
20240807T063753_003421_ME_1_r00_c01.tif,20240807T063753_003421,ME,1,r00_c01,train
20240807T063753_003421_ME_1_r01_c00.tif,20240807T063753_003421,ME,1,r01_c00,train
20240807T063753_003421_ME_1_r01_c01.tif,20240807T063753_003421,ME,1,r01_c01,train
20240807T064102_003422_ST_1_r00_c00.tif,20240807T064102_003422,ST,1,r00_c00,train
20240807T064114_003423_ST_1_r00_c00.tif,20240807T064114_003423,ST,1,r00_c00,train
20240812T104614_003448_ST_1_r00_c00.tif,20240812T104614_003448,ST,1,r00_c00,train
20240812T104614_003449_ST_1_r00_c00.tif,20240812T104614_003449,ST,1,r00_c00,train
20240812T122201_003447_ME_1_r00_c00.tif,20240812T122201_003447,ME,1,r00_c00,train
20240812T135306_003446_EU_1_r00_c00.tif,20240812T135306_003446,EU,1,r00_c00,train
20240812T213903_003439_AM_1_r00_c00.tif,20240812T213903_003439,AM,1,r00_c00,train
20240812T213903_003440_AM_1_r00_c00.tif,20240812T213903_003440,AM,1,r00_c00,train
20240812T213903_003441_AM_1_r00_c00.tif,20240812T213903_003441,AM,1,r00_c00,train
20240812T213903_003442_AM_1_r00_c00.tif,20240812T213903_003442,AM,1,r00_c00,train
20240812T213903_003443_AM_1_r00_c00.tif,20240812T213903_003443,AM,1,r00_c00,train
20240812T213903_003444_AM_1_r00_c00.tif,20240812T213903_003444,AM,1,r00_c00,train
20240812T213914_003445_AM_1_r00_c00.tif,20240812T213914_003445,AM,1,r00_c00,train
20240813T113529_003452_ME_1_r00_c00.tif,20240813T113529_003452,ME,1,r00_c00,train
20240814T122058_003454_ME_1_r00_c00.tif,20240814T122058_003454,ME,1,r00_c00,train
20240815T082321_003455_ST_1_r00_c00.tif,20240815T082321_003455,ST,1,r00_c00,train
20240821T033855_003605_CM_1_r00_c00.tif,20240821T033855_003605,CM,1,r00_c00,val
20240821T033906_003596_CM_1_r00_c00.tif,20240821T033906_003596,CM,1,r00_c00,val
20240821T033906_003601_CM_1_r00_c00.tif,20240821T033906_003601,CM,1,r00_c00,val
20240821T033906_003601_CM_1_r00_c01.tif,20240821T033906_003601,CM,1,r00_c01,val
20240821T033906_003601_CM_1_r01_c00.tif,20240821T033906_003601,CM,1,r01_c00,val
20240821T033906_003601_CM_1_r01_c01.tif,20240821T033906_003601,CM,1,r01_c01,val
20240821T033906_003602_CM_1_r00_c00.tif,20240821T033906_003602,CM,1,r00_c00,val
20240821T033918_003593_CM_1_r00_c00.tif,20240821T033918_003593,CM,1,r00_c00,val
20240821T081938_003576_ME_1_r00_c00.tif,20240821T081938_003576,ME,1,r00_c00,train
20240821T081938_003577_ME_1_r00_c00.tif,20240821T081938_003577,ME,1,r00_c00,train
20240821T081949_003578_ME_1_r00_c00.tif,20240821T081949_003578,ME,1,r00_c00,train
20240821T081949_003581_ME_1_r00_c00.tif,20240821T081949_003581,ME,1,r00_c00,train
20240821T081949_003582_ME_1_r00_c00.tif,20240821T081949_003582,ME,1,r00_c00,train
20240821T082001_003584_ME_1_r00_c00.tif,20240821T082001_003584,ME,1,r00_c00,train
20240821T082152_003589_ME_1_r00_c00.tif,20240821T082152_003589,ME,1,r00_c00,train
20240823T051729_003475_AS_1_r00_c00.tif,20240823T051729_003475,AS,1,r00_c00,test
20240823T081638_003472_ME_0_r00_c00.tif,20240823T081638_003472,ME,0,r00_c00,train
20240823T081638_003472_ME_0_r00_c01.tif,20240823T081638_003472,ME,0,r00_c01,train
20240823T081638_003472_ME_0_r00_c02.tif,20240823T081638_003472,ME,0,r00_c02,train
20240823T081638_003472_ME_0_r00_c03.tif,20240823T081638_003472,ME,0,r00_c03,train
20240823T081638_003472_ME_0_r01_c03.tif,20240823T081638_003472,ME,0,r01_c03,train
20240823T081638_003472_ME_0_r02_c00.tif,20240823T081638_003472,ME,0,r02_c00,train
20240823T081638_003472_ME_0_r02_c03.tif,20240823T081638_003472,ME,0,r02_c03,train
20240823T081638_003472_ME_0_r03_c00.tif,20240823T081638_003472,ME,0,r03_c00,train
20240823T081638_003472_ME_0_r03_c01.tif,20240823T081638_003472,ME,0,r03_c01,train
20240823T081638_003472_ME_0_r03_c02.tif,20240823T081638_003472,ME,0,r03_c02,train
20240823T081638_003472_ME_0_r03_c03.tif,20240823T081638_003472,ME,0,r03_c03,train
20240823T081638_003472_ME_1_r01_c00.tif,20240823T081638_003472,ME,1,r01_c00,train
20240823T081638_003472_ME_1_r01_c01.tif,20240823T081638_003472,ME,1,r01_c01,train
20240823T081638_003472_ME_1_r01_c02.tif,20240823T081638_003472,ME,1,r01_c02,train
20240823T081638_003472_ME_1_r02_c01.tif,20240823T081638_003472,ME,1,r02_c01,train
20240823T081638_003472_ME_1_r02_c02.tif,20240823T081638_003472,ME,1,r02_c02,train
20240823T173410_003462_AM_1_r00_c00.tif,20240823T173410_003462,AM,1,r00_c00,train
20240823T173410_003463_AM_1_r00_c00.tif,20240823T173410_003463,AM,1,r00_c00,train
20240823T173410_003464_AM_1_r00_c00.tif,20240823T173410_003464,AM,1,r00_c00,train
20240823T173421_003465_AM_1_r00_c00.tif,20240823T173421_003465,AM,1,r00_c00,train
20240823T173527_003467_AM_1_r00_c00.tif,20240823T173527_003467,AM,1,r00_c00,train
20240823T173603_003468_AM_1_r00_c00.tif,20240823T173603_003468,AM,1,r00_c00,train
20240823T173814_003469_AM_0_r02_c00.tif,20240823T173814_003469,AM,0,r02_c00,train
